city,year,weekofyear,total_cases
iq,2012,11,5
iq,2012,12,5
iq,2012,13,10
iq,2012,14,9
iq,2012,15,10
iq,2012,16,10
iq,2012,17,10
iq,2012,18,10
iq,2012,19,4
iq,2012,20,10
iq,2012,21,4
iq,2012,22,5
iq,2012,23,4
iq,2012,24,4
iq,2012,25,4
iq,2012,26,4
iq,2012,27,4
iq,2012,28,4
iq,2012,29,4
iq,2012,30,4
iq,2012,31,4
iq,2012,32,4
iq,2012,33,4
iq,2012,34,4
iq,2012,35,4
iq,2012,36,4
iq,2012,37,5
iq,2012,38,4
iq,2012,39,4
iq,2012,40,4
iq,2012,41,10
iq,2012,42,9
iq,2012,43,10
iq,2012,44,9
iq,2012,45,10
iq,2012,46,10
iq,2012,47,10
iq,2012,48,10
iq,2012,49,10
iq,2012,50,10
iq,2012,51,10
iq,2013,1,10
iq,2013,2,4
iq,2013,3,6
iq,2013,4,10
iq,2013,5,12
iq,2013,6,10
iq,2013,7,10
iq,2013,8,10
iq,2013,9,10
iq,2013,10,10
iq,2013,11,10
iq,2013,12,10
iq,2013,13,10
iq,2013,14,10
iq,2013,15,10
iq,2013,16,10
iq,2013,17,10
iq,2013,18,4
iq,2013,19,10
iq,2013,20,10
iq,2013,21,9
iq,2013,22,5
iq,2013,23,9
iq,2013,24,4
iq,2013,25,4
iq,2013,26,4
