city,year,weekofyear,total_cases
sj,2011,7,21
sj,2011,8,20
sj,2011,9,20
sj,2011,10,20
sj,2011,11,20
sj,2011,12,20
sj,2011,13,21
sj,2011,14,28
sj,2011,15,20
sj,2011,16,20
sj,2011,17,20
sj,2011,18,31
sj,2011,19,20
sj,2011,20,36
sj,2011,21,41
sj,2011,22,39
sj,2011,23,41
sj,2011,24,68
sj,2011,25,65
sj,2011,26,48
sj,2011,27,45
sj,2011,28,45
sj,2011,29,38
sj,2011,30,67
sj,2011,31,41
sj,2011,32,67
sj,2011,33,46
sj,2011,34,75
sj,2011,35,50
sj,2011,36,41
sj,2011,37,47
sj,2011,38,38
sj,2011,39,47
sj,2011,40,46
sj,2011,41,40
sj,2011,42,40
sj,2011,43,40
sj,2011,44,38
sj,2011,45,36
sj,2011,46,38
sj,2011,47,37
sj,2011,48,41
sj,2011,49,21
sj,2011,50,31
sj,2011,51,20
sj,2012,52,20
sj,2012,1,21
sj,2012,2,21
sj,2012,3,20
sj,2012,4,20
sj,2012,5,20
sj,2012,6,20
sj,2012,7,20
sj,2012,8,20
sj,2012,9,20
sj,2012,10,20
sj,2012,11,20
sj,2012,12,20
sj,2012,13,20
sj,2012,14,24
sj,2012,15,26
sj,2012,16,21
sj,2012,17,20
sj,2012,18,51
sj,2012,19,31
sj,2012,20,40
sj,2012,21,39
sj,2012,22,38
sj,2012,23,42
sj,2012,24,46
sj,2012,25,45
sj,2012,26,45
sj,2012,27,44
sj,2012,28,40
sj,2012,29,42
sj,2012,30,44
sj,2012,31,41
sj,2012,32,42
sj,2012,33,52
sj,2012,34,44
sj,2012,35,40
sj,2012,36,42
sj,2012,37,45
sj,2012,38,45
sj,2012,39,45
sj,2012,40,41
sj,2012,41,41
sj,2012,42,47
sj,2012,43,41
sj,2012,44,45
sj,2012,45,41
sj,2012,46,41
sj,2012,47,41
sj,2012,48,48
sj,2012,49,34
sj,2012,50,21
sj,2012,51,21
sj,2013,1,24
sj,2013,2,21
sj,2013,3,20
sj,2013,4,20
sj,2013,5,21
sj,2013,6,20
sj,2013,7,20
sj,2013,8,20
sj,2013,9,20
sj,2013,10,20
sj,2013,11,20
sj,2013,12,20
sj,2013,13,23
sj,2013,14,24
sj,2013,15,34
sj,2013,16,32
sj,2013,17,21
iq,2010,26,7
iq,2010,27,4
iq,2010,28,11
iq,2010,29,4
iq,2010,30,4
iq,2010,31,4
iq,2010,32,4
iq,2010,33,4
iq,2010,34,4
iq,2010,35,6
iq,2010,36,5
iq,2010,37,5
iq,2010,38,6
iq,2010,39,5
iq,2010,40,5
iq,2010,41,6
iq,2010,42,10
iq,2010,43,9
iq,2010,44,9
iq,2010,45,10
iq,2010,46,10
iq,2010,47,10
iq,2010,48,9
iq,2010,49,10
iq,2010,50,10
iq,2010,51,5
iq,2011,52,5
iq,2011,1,5
iq,2011,2,8
iq,2011,3,7
iq,2011,4,4
iq,2011,5,6
iq,2011,6,10
iq,2011,7,10
iq,2011,8,10
iq,2011,9,10
iq,2011,10,10
iq,2011,11,10
iq,2011,12,10
iq,2011,13,10
iq,2011,14,10
iq,2011,15,10
iq,2011,16,10
iq,2011,17,10
iq,2011,18,10
iq,2011,19,4
iq,2011,20,6
iq,2011,21,9
iq,2011,22,5
iq,2011,23,5
iq,2011,24,5
iq,2011,25,5
iq,2011,26,5
iq,2011,27,5
iq,2011,28,4
iq,2011,29,4
iq,2011,30,4
iq,2011,31,4
iq,2011,32,4
iq,2011,33,5
iq,2011,34,5
iq,2011,35,5
iq,2011,36,5
iq,2011,37,4
iq,2011,38,4
iq,2011,39,5
iq,2011,40,5
iq,2011,41,11
iq,2011,42,10
iq,2011,43,10
iq,2011,44,8
iq,2011,45,10
iq,2011,46,10
iq,2011,47,10
iq,2011,48,10
iq,2011,49,10
iq,2011,50,11
iq,2011,51,12
iq,2012,52,9
iq,2012,1,10
iq,2012,2,10
iq,2012,3,7
iq,2012,4,5
iq,2012,5,11
iq,2012,6,10
iq,2012,7,8
iq,2012,8,6
iq,2012,9,4
iq,2012,10,10
iq,2012,11,5
iq,2012,12,4
iq,2012,13,10
iq,2012,14,6
iq,2012,15,10
iq,2012,16,11
iq,2012,17,10
iq,2012,18,10
iq,2012,19,4
iq,2012,20,10
iq,2012,21,5
iq,2012,22,5
iq,2012,23,4
iq,2012,24,4
iq,2012,25,4
iq,2012,26,4
iq,2012,27,4
iq,2012,28,4
iq,2012,29,4
iq,2012,30,4
iq,2012,31,4
iq,2012,32,4
iq,2012,33,4
iq,2012,34,4
iq,2012,35,4
iq,2012,36,4
iq,2012,37,5
iq,2012,38,5
iq,2012,39,5
iq,2012,40,4
iq,2012,41,10
iq,2012,42,6
iq,2012,43,10
iq,2012,44,10
iq,2012,45,9
iq,2012,46,11
iq,2012,47,10
iq,2012,48,10
iq,2012,49,10
iq,2012,50,10
iq,2012,51,10
iq,2013,1,10
iq,2013,2,4
iq,2013,3,6
iq,2013,4,11
iq,2013,5,8
iq,2013,6,10
iq,2013,7,12
iq,2013,8,10
iq,2013,9,10
iq,2013,10,11
iq,2013,11,10
iq,2013,12,11
iq,2013,13,10
iq,2013,14,10
iq,2013,15,10
iq,2013,16,10
iq,2013,17,10
iq,2013,18,4
iq,2013,19,10
iq,2013,20,10
iq,2013,21,5
iq,2013,22,5
iq,2013,23,5
iq,2013,24,4
iq,2013,25,4
iq,2013,26,5
