city,year,weekofyear,total_cases
iq,2010,33,4
iq,2010,34,4
iq,2010,35,4
iq,2010,36,4
iq,2010,37,4
iq,2010,38,4
iq,2010,39,4
iq,2010,40,4
iq,2010,41,4
iq,2010,42,4
iq,2010,43,4
iq,2010,44,4
iq,2010,45,4
iq,2010,46,4
iq,2010,47,4
iq,2010,48,4
iq,2010,49,4
iq,2010,50,4
iq,2010,51,4
iq,2011,52,4
iq,2011,1,4
iq,2011,2,4
iq,2011,3,4
iq,2011,4,4
iq,2011,5,4
iq,2011,6,4
iq,2011,7,4
iq,2011,8,4
iq,2011,9,4
iq,2011,10,4
iq,2011,11,4
iq,2011,12,4
iq,2011,13,5
iq,2011,14,4
iq,2011,15,5
iq,2011,16,5
iq,2011,17,4
iq,2011,18,4
iq,2011,19,4
iq,2011,20,4
iq,2011,21,5
iq,2011,22,5
iq,2011,23,4
iq,2011,24,4
iq,2011,25,4
iq,2011,26,4
iq,2011,27,4
iq,2011,28,4
iq,2011,29,4
iq,2011,30,4
iq,2011,31,4
iq,2011,32,4
iq,2011,33,4
iq,2011,34,4
iq,2011,35,3
iq,2011,36,4
iq,2011,37,4
iq,2011,38,4
iq,2011,39,4
iq,2011,40,4
iq,2011,41,4
iq,2011,42,4
iq,2011,43,4
iq,2011,44,4
iq,2011,45,4
iq,2011,46,4
iq,2011,47,4
iq,2011,48,4
iq,2011,49,4
iq,2011,50,4
iq,2011,51,4
iq,2012,52,4
iq,2012,1,4
iq,2012,2,4
iq,2012,3,4
iq,2012,4,4
iq,2012,5,4
iq,2012,6,5
iq,2012,7,5
iq,2012,8,4
iq,2012,9,4
iq,2012,10,4
iq,2012,11,4
iq,2012,12,4
iq,2012,13,4
iq,2012,14,4
iq,2012,15,4
iq,2012,16,4
iq,2012,17,4
iq,2012,18,4
iq,2012,19,4
iq,2012,20,4
iq,2012,21,4
iq,2012,22,4
iq,2012,23,4
iq,2012,24,4
iq,2012,25,4
iq,2012,26,4
iq,2012,27,4
iq,2012,28,4
iq,2012,29,4
iq,2012,30,4
iq,2012,31,4
iq,2012,32,4
iq,2012,33,4
iq,2012,34,4
iq,2012,35,4
iq,2012,36,4
iq,2012,37,4
iq,2012,38,4
iq,2012,39,4
iq,2012,40,4
iq,2012,41,4
iq,2012,42,4
iq,2012,43,4
iq,2012,44,4
iq,2012,45,4
iq,2012,46,4
iq,2012,47,5
iq,2012,48,4
iq,2012,49,4
iq,2012,50,4
iq,2012,51,4
iq,2013,1,4
iq,2013,2,4
iq,2013,3,4
iq,2013,4,4
iq,2013,5,4
iq,2013,6,4
iq,2013,7,4
iq,2013,8,4
iq,2013,9,4
iq,2013,10,4
iq,2013,11,4
iq,2013,12,4
iq,2013,13,4
iq,2013,14,4
iq,2013,15,4
iq,2013,16,4
iq,2013,17,4
iq,2013,18,4
iq,2013,19,4
iq,2013,20,4
iq,2013,21,4
iq,2013,22,4
iq,2013,23,4
iq,2013,24,4
iq,2013,25,4
iq,2013,26,4
