city,year,weekofyear,total_cases
sj,2012,22,23
sj,2012,23,27
sj,2012,24,27
sj,2012,25,28
sj,2012,26,28
sj,2012,27,28
sj,2012,28,27
sj,2012,29,30
sj,2012,30,30
sj,2012,31,29
sj,2012,32,29
sj,2012,33,29
sj,2012,34,30
sj,2012,35,28
sj,2012,36,29
sj,2012,37,27
sj,2012,38,28
sj,2012,39,29
sj,2012,40,29
sj,2012,41,28
sj,2012,42,29
sj,2012,43,29
sj,2012,44,29
sj,2012,45,28
sj,2012,46,27
sj,2012,47,28
sj,2012,48,25
sj,2012,49,24
sj,2012,50,21
sj,2012,51,19
sj,2013,1,21
sj,2013,2,20
sj,2013,3,17
sj,2013,4,18
sj,2013,5,20
sj,2013,6,17
sj,2013,7,17
sj,2013,8,17
sj,2013,9,18
sj,2013,10,17
sj,2013,11,16
sj,2013,12,14
sj,2013,13,21
sj,2013,14,22
sj,2013,15,22
sj,2013,16,22
sj,2013,17,20
iq,2010,26,6
iq,2010,27,3
iq,2010,28,7
iq,2010,29,0
iq,2010,30,0
iq,2010,31,3
iq,2010,32,0
iq,2010,33,3
iq,2010,34,0
iq,2010,35,4
iq,2010,36,5
iq,2010,37,2
iq,2010,38,3
iq,2010,39,2
iq,2010,40,1
iq,2010,41,3
iq,2010,42,5
iq,2010,43,6
iq,2010,44,9
iq,2010,45,5
iq,2010,46,7
iq,2010,47,8
iq,2010,48,6
iq,2010,49,9
iq,2010,50,6
iq,2010,51,3
iq,2011,52,6
iq,2011,1,3
iq,2011,2,6
iq,2011,3,6
iq,2011,4,2
iq,2011,5,5
iq,2011,6,6
iq,2011,7,7
iq,2011,8,7
iq,2011,9,7
iq,2011,10,7
iq,2011,11,6
iq,2011,12,7
iq,2011,13,8
iq,2011,14,7
iq,2011,15,7
iq,2011,16,6
iq,2011,17,7
iq,2011,18,8
iq,2011,19,3
iq,2011,20,6
iq,2011,21,6
iq,2011,22,5
iq,2011,23,4
iq,2011,24,5
iq,2011,25,1
iq,2011,26,4
iq,2011,27,4
iq,2011,28,0
iq,2011,29,2
iq,2011,30,3
iq,2011,31,1
iq,2011,32,3
iq,2011,33,0
iq,2011,34,0
iq,2011,35,0
iq,2011,36,1
iq,2011,37,4
iq,2011,38,4
iq,2011,39,6
iq,2011,40,5
iq,2011,41,6
iq,2011,42,7
iq,2011,43,6
iq,2011,44,5
iq,2011,45,6
iq,2011,46,7
iq,2011,47,7
iq,2011,48,6
iq,2011,49,7
iq,2011,50,7
iq,2011,51,7
iq,2012,52,7
iq,2012,1,6
iq,2012,2,7
iq,2012,3,5
iq,2012,4,5
iq,2012,5,7
iq,2012,6,8
iq,2012,7,6
iq,2012,8,4
iq,2012,9,5
iq,2012,10,7
iq,2012,11,5
iq,2012,12,4
iq,2012,13,6
iq,2012,14,5
iq,2012,15,7
iq,2012,16,8
iq,2012,17,6
iq,2012,18,6
iq,2012,19,3
iq,2012,20,7
iq,2012,21,3
iq,2012,22,4
iq,2012,23,4
iq,2012,24,3
iq,2012,25,4
iq,2012,26,3
iq,2012,27,3
iq,2012,28,2
iq,2012,29,4
iq,2012,30,0
iq,2012,31,2
iq,2012,32,0
iq,2012,33,0
iq,2012,34,4
iq,2012,35,1
iq,2012,36,1
iq,2012,37,1
iq,2012,38,0
iq,2012,39,3
iq,2012,40,2
iq,2012,41,6
iq,2012,42,5
iq,2012,43,8
iq,2012,44,6
iq,2012,45,5
iq,2012,46,8
iq,2012,47,10
iq,2012,48,10
iq,2012,49,6
iq,2012,50,8
iq,2012,51,8
iq,2013,1,7
iq,2013,2,5
iq,2013,3,5
iq,2013,4,7
iq,2013,5,7
iq,2013,6,8
iq,2013,7,7
iq,2013,8,8
iq,2013,9,6
iq,2013,10,7
iq,2013,11,8
iq,2013,12,10
iq,2013,13,8
iq,2013,14,6
iq,2013,15,6
iq,2013,16,7
iq,2013,17,7
iq,2013,18,0
iq,2013,19,7
iq,2013,20,6
iq,2013,21,6
iq,2013,22,5
iq,2013,23,5
iq,2013,24,4
iq,2013,25,2
iq,2013,26,3
