city,year,weekofyear,total_cases
sj,2010,43,54
sj,2010,44,36
sj,2010,45,36
sj,2010,46,32
sj,2010,47,18
sj,2010,48,18
sj,2010,49,22
sj,2010,50,32
sj,2010,51,18
sj,2011,52,18
sj,2011,1,19
sj,2011,2,27
sj,2011,3,27
sj,2011,4,21
sj,2011,5,18
sj,2011,6,18
sj,2011,7,20
sj,2011,8,22
sj,2011,9,19
sj,2011,10,18
sj,2011,11,19
sj,2011,12,18
sj,2011,13,21
sj,2011,14,29
sj,2011,15,18
sj,2011,16,18
sj,2011,17,18
sj,2011,18,31
sj,2011,19,18
sj,2011,20,40
sj,2011,21,41
sj,2011,22,36
sj,2011,23,45
sj,2011,24,83
sj,2011,25,82
sj,2011,26,48
sj,2011,27,45
sj,2011,28,59
sj,2011,29,36
sj,2011,30,76
sj,2011,31,40
sj,2011,32,82
sj,2011,33,58
sj,2011,34,79
sj,2011,35,47
sj,2011,36,39
sj,2011,37,49
sj,2011,38,36
sj,2011,39,62
sj,2011,40,47
sj,2011,41,38
sj,2011,42,38
sj,2011,43,38
sj,2011,44,36
sj,2011,45,36
sj,2011,46,39
sj,2011,47,36
sj,2011,48,50
sj,2011,49,20
sj,2011,50,31
sj,2011,51,18
sj,2012,52,18
sj,2012,1,20
sj,2012,2,21
sj,2012,3,18
sj,2012,4,19
sj,2012,5,19
sj,2012,6,18
sj,2012,7,18
sj,2012,8,19
sj,2012,9,18
sj,2012,10,18
sj,2012,11,18
sj,2012,12,18
sj,2012,13,18
sj,2012,14,26
sj,2012,15,23
sj,2012,16,20
sj,2012,17,18
sj,2012,18,49
sj,2012,19,31
sj,2012,20,38
sj,2012,21,36
sj,2012,22,34
sj,2012,23,40
sj,2012,24,46
sj,2012,25,46
sj,2012,26,45
sj,2012,27,42
sj,2012,28,38
sj,2012,29,42
sj,2012,30,55
sj,2012,31,39
sj,2012,32,42
sj,2012,33,55
sj,2012,34,46
sj,2012,35,38
sj,2012,36,43
sj,2012,37,49
sj,2012,38,49
sj,2012,39,45
sj,2012,40,39
sj,2012,41,39
sj,2012,42,47
sj,2012,43,39
sj,2012,44,46
sj,2012,45,39
sj,2012,46,39
sj,2012,47,39
sj,2012,48,43
sj,2012,49,30
sj,2012,50,18
sj,2012,51,21
sj,2013,1,24
sj,2013,2,21
sj,2013,3,18
sj,2013,4,18
sj,2013,5,21
sj,2013,6,18
sj,2013,7,18
sj,2013,8,18
sj,2013,9,18
sj,2013,10,18
sj,2013,11,18
sj,2013,12,18
sj,2013,13,21
sj,2013,14,25
sj,2013,15,31
sj,2013,16,26
sj,2013,17,22
iq,2010,26,7
iq,2010,27,3
iq,2010,28,10
iq,2010,29,3
iq,2010,30,3
iq,2010,31,4
iq,2010,32,3
iq,2010,33,4
iq,2010,34,3
iq,2010,35,6
iq,2010,36,4
iq,2010,37,6
iq,2010,38,7
iq,2010,39,5
iq,2010,40,6
iq,2010,41,6
iq,2010,42,9
iq,2010,43,8
iq,2010,44,8
iq,2010,45,9
iq,2010,46,10
iq,2010,47,10
iq,2010,48,9
iq,2010,49,10
iq,2010,50,10
iq,2010,51,6
iq,2011,52,5
iq,2011,1,6
iq,2011,2,8
iq,2011,3,7
iq,2011,4,3
iq,2011,5,6
iq,2011,6,9
iq,2011,7,10
iq,2011,8,10
iq,2011,9,10
iq,2011,10,10
iq,2011,11,10
iq,2011,12,10
iq,2011,13,10
iq,2011,14,10
iq,2011,15,10
iq,2011,16,10
iq,2011,17,9
iq,2011,18,10
iq,2011,19,4
iq,2011,20,5
iq,2011,21,11
iq,2011,22,5
iq,2011,23,5
iq,2011,24,5
iq,2011,25,4
iq,2011,26,5
iq,2011,27,5
iq,2011,28,3
iq,2011,29,3
iq,2011,30,3
iq,2011,31,3
iq,2011,32,3
iq,2011,33,5
iq,2011,34,6
iq,2011,35,5
iq,2011,36,5
iq,2011,37,4
iq,2011,38,4
iq,2011,39,5
iq,2011,40,4
iq,2011,41,10
iq,2011,42,10
iq,2011,43,10
iq,2011,44,8
iq,2011,45,11
iq,2011,46,10
iq,2011,47,11
iq,2011,48,9
iq,2011,49,9
iq,2011,50,11
iq,2011,51,13
iq,2012,52,8
iq,2012,1,11
iq,2012,2,10
iq,2012,3,7
iq,2012,4,4
iq,2012,5,12
iq,2012,6,10
iq,2012,7,10
iq,2012,8,6
iq,2012,9,4
iq,2012,10,10
iq,2012,11,5
iq,2012,12,4
iq,2012,13,10
iq,2012,14,6
iq,2012,15,10
iq,2012,16,12
iq,2012,17,10
iq,2012,18,10
iq,2012,19,3
iq,2012,20,10
iq,2012,21,4
iq,2012,22,5
iq,2012,23,4
iq,2012,24,3
iq,2012,25,4
iq,2012,26,3
iq,2012,27,3
iq,2012,28,3
iq,2012,29,4
iq,2012,30,3
iq,2012,31,3
iq,2012,32,3
iq,2012,33,3
iq,2012,34,4
iq,2012,35,3
iq,2012,36,3
iq,2012,37,5
iq,2012,38,5
iq,2012,39,7
iq,2012,40,3
iq,2012,41,11
iq,2012,42,6
iq,2012,43,10
iq,2012,44,10
iq,2012,45,9
iq,2012,46,12
iq,2012,47,10
iq,2012,48,8
iq,2012,49,10
iq,2012,50,10
iq,2012,51,8
iq,2013,1,11
iq,2013,2,4
iq,2013,3,11
iq,2013,4,12
iq,2013,5,9
iq,2013,6,11
iq,2013,7,14
iq,2013,8,10
iq,2013,9,10
iq,2013,10,13
iq,2013,11,8
iq,2013,12,12
iq,2013,13,8
iq,2013,14,9
iq,2013,15,10
iq,2013,16,11
iq,2013,17,10
iq,2013,18,3
iq,2013,19,11
iq,2013,20,11
iq,2013,21,5
iq,2013,22,5
iq,2013,23,4
iq,2013,24,4
iq,2013,25,4
iq,2013,26,5
