city,year,weekofyear,total_cases
sj,2010,29,25
sj,2010,30,26
sj,2010,31,23
sj,2010,32,14
sj,2010,33,16
sj,2010,34,30
sj,2010,35,24
sj,2010,36,16
sj,2010,37,18
sj,2010,38,17
sj,2010,39,37
sj,2010,40,17
sj,2010,41,21
sj,2010,42,15
sj,2010,43,16
sj,2010,44,27
sj,2010,45,22
sj,2010,46,21
sj,2010,47,17
sj,2010,48,19
sj,2010,49,16
sj,2010,50,17
sj,2010,51,16
sj,2011,52,18
sj,2011,1,18
sj,2011,2,22
sj,2011,3,36
sj,2011,4,22
sj,2011,5,24
sj,2011,6,31
sj,2011,7,14
sj,2011,8,17
sj,2011,9,23
sj,2011,10,18
sj,2011,11,35
sj,2011,12,23
sj,2011,13,22
sj,2011,14,22
sj,2011,15,23
sj,2011,16,34
sj,2011,17,21
sj,2011,18,12
sj,2011,19,15
sj,2011,20,25
sj,2011,21,37
sj,2011,22,13
sj,2011,23,19
sj,2011,24,26
sj,2011,25,18
sj,2011,26,21
sj,2011,27,25
sj,2011,28,21
sj,2011,29,16
sj,2011,30,20
sj,2011,31,32
sj,2011,32,18
sj,2011,33,19
sj,2011,34,41
sj,2011,35,42
sj,2011,36,21
sj,2011,37,37
sj,2011,38,30
sj,2011,39,14
sj,2011,40,22
sj,2011,41,39
sj,2011,42,33
sj,2011,43,20
sj,2011,44,15
sj,2011,45,32
sj,2011,46,28
sj,2011,47,16
sj,2011,48,39
sj,2011,49,13
sj,2011,50,26
sj,2011,51,20
sj,2012,52,14
sj,2012,1,37
sj,2012,2,28
sj,2012,3,19
sj,2012,4,38
sj,2012,5,23
sj,2012,6,17
sj,2012,7,15
sj,2012,8,37
sj,2012,9,17
sj,2012,10,20
sj,2012,11,19
sj,2012,12,21
sj,2012,13,26
sj,2012,14,17
sj,2012,15,35
sj,2012,16,20
sj,2012,17,24
sj,2012,18,19
sj,2012,19,29
sj,2012,20,19
sj,2012,21,16
sj,2012,22,15
sj,2012,23,20
sj,2012,24,47
sj,2012,25,24
sj,2012,26,17
sj,2012,27,29
sj,2012,28,14
sj,2012,29,18
sj,2012,30,18
sj,2012,31,28
sj,2012,32,17
sj,2012,33,38
sj,2012,34,22
sj,2012,35,19
sj,2012,36,17
sj,2012,37,28
sj,2012,38,18
sj,2012,39,17
sj,2012,40,30
sj,2012,41,14
sj,2012,42,14
sj,2012,43,17
sj,2012,44,24
sj,2012,45,31
sj,2012,46,17
sj,2012,47,17
sj,2012,48,20
sj,2012,49,15
sj,2012,50,19
sj,2012,51,24
sj,2013,1,33
sj,2013,2,22
sj,2013,3,18
sj,2013,4,42
sj,2013,5,25
sj,2013,6,31
sj,2013,7,13
sj,2013,8,31
sj,2013,9,21
sj,2013,10,19
sj,2013,11,15
sj,2013,12,15
sj,2013,13,14
sj,2013,14,21
sj,2013,15,19
sj,2013,16,23
sj,2013,17,16
iq,2010,26,7
iq,2010,27,2
iq,2010,28,7
iq,2010,29,6
iq,2010,30,7
iq,2010,31,6
iq,2010,32,2
iq,2010,33,2
iq,2010,34,2
iq,2010,35,7
iq,2010,36,6
iq,2010,37,2
iq,2010,38,7
iq,2010,39,3
iq,2010,40,6
iq,2010,41,7
iq,2010,42,7
iq,2010,43,2
iq,2010,44,2
iq,2010,45,2
iq,2010,46,6
iq,2010,47,2
iq,2010,48,6
iq,2010,49,5
iq,2010,50,2
iq,2010,51,6
iq,2011,52,2
iq,2011,1,2
iq,2011,2,6
iq,2011,3,2
iq,2011,4,7
iq,2011,5,4
iq,2011,6,2
iq,2011,7,2
iq,2011,8,2
iq,2011,9,2
iq,2011,10,2
iq,2011,11,2
iq,2011,12,6
iq,2011,13,2
iq,2011,14,6
iq,2011,15,2
iq,2011,16,7
iq,2011,17,2
iq,2011,18,8
iq,2011,19,5
iq,2011,20,2
iq,2011,21,2
iq,2011,22,6
iq,2011,23,2
iq,2011,24,2
iq,2011,25,7
iq,2011,26,5
iq,2011,27,2
iq,2011,28,6
iq,2011,29,7
iq,2011,30,7
iq,2011,31,2
iq,2011,32,2
iq,2011,33,7
iq,2011,34,2
iq,2011,35,7
iq,2011,36,2
iq,2011,37,6
iq,2011,38,2
iq,2011,39,4
iq,2011,40,2
iq,2011,41,2
iq,2011,42,2
iq,2011,43,2
iq,2011,44,5
iq,2011,45,2
iq,2011,46,6
iq,2011,47,5
iq,2011,48,8
iq,2011,49,7
iq,2011,50,7
iq,2011,51,2
iq,2012,52,6
iq,2012,1,7
iq,2012,2,7
iq,2012,3,2
iq,2012,4,3
iq,2012,5,7
iq,2012,6,2
iq,2012,7,2
iq,2012,8,6
iq,2012,9,2
iq,2012,10,4
iq,2012,11,6
iq,2012,12,6
iq,2012,13,6
iq,2012,14,5
iq,2012,15,6
iq,2012,16,2
iq,2012,17,2
iq,2012,18,2
iq,2012,19,2
iq,2012,20,2
iq,2012,21,2
iq,2012,22,2
iq,2012,23,6
iq,2012,24,7
iq,2012,25,6
iq,2012,26,7
iq,2012,27,2
iq,2012,28,7
iq,2012,29,7
iq,2012,30,6
iq,2012,31,7
iq,2012,32,8
iq,2012,33,7
iq,2012,34,6
iq,2012,35,6
iq,2012,36,2
iq,2012,37,2
iq,2012,38,2
iq,2012,39,7
iq,2012,40,7
iq,2012,41,3
iq,2012,42,6
iq,2012,43,7
iq,2012,44,3
iq,2012,45,7
iq,2012,46,2
iq,2012,47,6
iq,2012,48,2
iq,2012,49,2
iq,2012,50,2
iq,2012,51,6
iq,2013,1,2
iq,2013,2,5
iq,2013,3,7
iq,2013,4,2
iq,2013,5,2
iq,2013,6,7
iq,2013,7,5
iq,2013,8,7
iq,2013,9,4
iq,2013,10,6
iq,2013,11,7
iq,2013,12,7
iq,2013,13,4
iq,2013,14,6
iq,2013,15,7
iq,2013,16,3
iq,2013,17,7
iq,2013,18,7
iq,2013,19,7
iq,2013,20,5
iq,2013,21,3
iq,2013,22,3
iq,2013,23,8
iq,2013,24,2
iq,2013,25,7
iq,2013,26,2
