city,year,weekofyear,total_cases
iq,2012,22,5
iq,2012,23,3
iq,2012,24,3
iq,2012,25,3
iq,2012,26,3
iq,2012,27,3
iq,2012,28,3
iq,2012,29,4
iq,2012,30,3
iq,2012,31,2
iq,2012,32,2
iq,2012,33,3
iq,2012,34,4
iq,2012,35,3
iq,2012,36,3
iq,2012,37,5
iq,2012,38,5
iq,2012,39,8
iq,2012,40,2
iq,2012,41,13
iq,2012,42,6
iq,2012,43,11
iq,2012,44,9
iq,2012,45,8
iq,2012,46,11
iq,2012,47,10
iq,2012,48,8
iq,2012,49,9
iq,2012,50,10
iq,2012,51,7
iq,2013,1,9
iq,2013,2,4
iq,2013,3,15
iq,2013,4,12
iq,2013,5,9
iq,2013,6,10
iq,2013,7,16
iq,2013,8,10
iq,2013,9,11
iq,2013,10,16
iq,2013,11,8
iq,2013,12,12
iq,2013,13,8
iq,2013,14,8
iq,2013,15,10
iq,2013,16,10
iq,2013,17,10
iq,2013,18,2
iq,2013,19,11
iq,2013,20,10
iq,2013,21,4
iq,2013,22,5
iq,2013,23,4
iq,2013,24,4
iq,2013,25,4
iq,2013,26,5
