city,year,weekofyear,total_cases
iq,2012,19,1
iq,2012,20,5
iq,2012,21,2
iq,2012,22,2
iq,2012,23,2
iq,2012,24,0
iq,2012,25,2
iq,2012,26,1
iq,2012,27,0
iq,2012,28,0
iq,2012,29,0
iq,2012,30,0
iq,2012,31,0
iq,2012,32,0
iq,2012,33,0
iq,2012,34,1
iq,2012,35,0
iq,2012,36,0
iq,2012,37,2
iq,2012,38,0
iq,2012,39,2
iq,2012,40,0
iq,2012,41,6
iq,2012,42,4
iq,2012,43,6
iq,2012,44,6
iq,2012,45,6
iq,2012,46,7
iq,2012,47,7
iq,2012,48,8
iq,2012,49,6
iq,2012,50,6
iq,2012,51,7
iq,2013,1,7
iq,2013,2,2
iq,2013,3,3
iq,2013,4,6
iq,2013,5,5
iq,2013,6,7
iq,2013,7,6
iq,2013,8,5
iq,2013,9,5
iq,2013,10,6
iq,2013,11,7
iq,2013,12,8
iq,2013,13,7
iq,2013,14,6
iq,2013,15,5
iq,2013,16,7
iq,2013,17,5
iq,2013,18,0
iq,2013,19,7
iq,2013,20,5
iq,2013,21,4
iq,2013,22,4
iq,2013,23,4
iq,2013,24,2
iq,2013,25,0
iq,2013,26,2
