city,year,weekofyear,total_cases
sj,2011,9,17
sj,2011,10,15
sj,2011,11,28
sj,2011,12,27
sj,2011,13,21
sj,2011,14,26
sj,2011,15,27
sj,2011,16,16
sj,2011,17,25
sj,2011,18,20
sj,2011,19,30
sj,2011,20,15
sj,2011,21,16
sj,2011,22,15
sj,2011,23,17
sj,2011,24,18
sj,2011,25,17
sj,2011,26,18
sj,2011,27,15
sj,2011,28,16
sj,2011,29,27
sj,2011,30,18
sj,2011,31,18
sj,2011,32,15
sj,2011,33,28
sj,2011,34,15
sj,2011,35,17
sj,2011,36,18
sj,2011,37,16
sj,2011,38,20
sj,2011,39,22
sj,2011,40,15
sj,2011,41,16
sj,2011,42,23
sj,2011,43,29
sj,2011,44,18
sj,2011,45,19
sj,2011,46,17
sj,2011,47,17
sj,2011,48,29
sj,2011,49,25
sj,2011,50,29
sj,2011,51,27
sj,2012,52,17
sj,2012,1,29
sj,2012,2,16
sj,2012,3,15
sj,2012,4,27
sj,2012,5,16
sj,2012,6,25
sj,2012,7,25
sj,2012,8,26
sj,2012,9,16
sj,2012,10,25
sj,2012,11,15
sj,2012,12,20
sj,2012,13,17
sj,2012,14,24
sj,2012,15,16
sj,2012,16,16
sj,2012,17,16
sj,2012,18,18
sj,2012,19,17
sj,2012,20,16
sj,2012,21,14
sj,2012,22,15
sj,2012,23,15
sj,2012,24,15
sj,2012,25,30
sj,2012,26,25
sj,2012,27,22
sj,2012,28,23
sj,2012,29,15
sj,2012,30,16
sj,2012,31,17
sj,2012,32,15
sj,2012,33,15
sj,2012,34,24
sj,2012,35,17
sj,2012,36,17
sj,2012,37,15
sj,2012,38,25
sj,2012,39,25
sj,2012,40,22
sj,2012,41,16
sj,2012,42,16
sj,2012,43,19
sj,2012,44,15
sj,2012,45,20
sj,2012,46,22
sj,2012,47,27
sj,2012,48,25
sj,2012,49,16
sj,2012,50,16
sj,2012,51,16
sj,2013,1,23
sj,2013,2,23
sj,2013,3,16
sj,2013,4,26
sj,2013,5,26
sj,2013,6,26
sj,2013,7,17
sj,2013,8,16
sj,2013,9,25
sj,2013,10,29
sj,2013,11,20
sj,2013,12,25
sj,2013,13,22
sj,2013,14,16
sj,2013,15,28
sj,2013,16,23
sj,2013,17,15
iq,2010,26,2
iq,2010,27,3
iq,2010,28,7
iq,2010,29,6
iq,2010,30,7
iq,2010,31,6
iq,2010,32,6
iq,2010,33,2
iq,2010,34,2
iq,2010,35,2
iq,2010,36,6
iq,2010,37,8
iq,2010,38,5
iq,2010,39,3
iq,2010,40,4
iq,2010,41,3
iq,2010,42,5
iq,2010,43,6
iq,2010,44,2
iq,2010,45,2
iq,2010,46,3
iq,2010,47,5
iq,2010,48,7
iq,2010,49,6
iq,2010,50,6
iq,2010,51,5
iq,2011,52,2
iq,2011,1,2
iq,2011,2,4
iq,2011,3,2
iq,2011,4,8
iq,2011,5,2
iq,2011,6,2
iq,2011,7,3
iq,2011,8,5
iq,2011,9,2
iq,2011,10,3
iq,2011,11,4
iq,2011,12,7
iq,2011,13,7
iq,2011,14,6
iq,2011,15,2
iq,2011,16,4
iq,2011,17,2
iq,2011,18,6
iq,2011,19,2
iq,2011,20,6
iq,2011,21,2
iq,2011,22,2
iq,2011,23,6
iq,2011,24,2
iq,2011,25,2
iq,2011,26,2
iq,2011,27,6
iq,2011,28,6
iq,2011,29,2
iq,2011,30,9
iq,2011,31,6
iq,2011,32,2
iq,2011,33,2
iq,2011,34,5
iq,2011,35,2
iq,2011,36,7
iq,2011,37,5
iq,2011,38,2
iq,2011,39,7
iq,2011,40,2
iq,2011,41,5
iq,2011,42,2
iq,2011,43,6
iq,2011,44,6
iq,2011,45,5
iq,2011,46,7
iq,2011,47,6
iq,2011,48,2
iq,2011,49,3
iq,2011,50,6
iq,2011,51,5
iq,2012,52,5
iq,2012,1,6
iq,2012,2,2
iq,2012,3,4
iq,2012,4,2
iq,2012,5,6
iq,2012,6,2
iq,2012,7,9
iq,2012,8,5
iq,2012,9,6
iq,2012,10,5
iq,2012,11,6
iq,2012,12,6
iq,2012,13,5
iq,2012,14,2
iq,2012,15,6
iq,2012,16,2
iq,2012,17,2
iq,2012,18,5
iq,2012,19,2
iq,2012,20,5
iq,2012,21,4
iq,2012,22,2
iq,2012,23,7
iq,2012,24,8
iq,2012,25,2
iq,2012,26,7
iq,2012,27,3
iq,2012,28,6
iq,2012,29,7
iq,2012,30,5
iq,2012,31,7
iq,2012,32,2
iq,2012,33,2
iq,2012,34,3
iq,2012,35,3
iq,2012,36,5
iq,2012,37,3
iq,2012,38,2
iq,2012,39,6
iq,2012,40,2
iq,2012,41,7
iq,2012,42,4
iq,2012,43,6
iq,2012,44,6
iq,2012,45,6
iq,2012,46,2
iq,2012,47,9
iq,2012,48,7
iq,2012,49,5
iq,2012,50,2
iq,2012,51,4
iq,2013,1,6
iq,2013,2,2
iq,2013,3,2
iq,2013,4,2
iq,2013,5,4
iq,2013,6,4
iq,2013,7,3
iq,2013,8,2
iq,2013,9,5
iq,2013,10,8
iq,2013,11,5
iq,2013,12,2
iq,2013,13,5
iq,2013,14,2
iq,2013,15,10
iq,2013,16,4
iq,2013,17,6
iq,2013,18,6
iq,2013,19,2
iq,2013,20,2
iq,2013,21,7
iq,2013,22,2
iq,2013,23,7
iq,2013,24,2
iq,2013,25,8
iq,2013,26,3
