city,year,weekofyear,total_cases
iq,2010,33,5
iq,2010,34,5
iq,2010,35,5
iq,2010,36,5
iq,2010,37,5
iq,2010,38,5
iq,2010,39,5
iq,2010,40,5
iq,2010,41,5
iq,2010,42,5
iq,2010,43,5
iq,2010,44,6
iq,2010,45,6
iq,2010,46,6
iq,2010,47,6
iq,2010,48,6
iq,2010,49,6
iq,2010,50,6
iq,2010,51,5
iq,2011,52,5
iq,2011,1,5
iq,2011,2,5
iq,2011,3,5
iq,2011,4,5
iq,2011,5,5
iq,2011,6,5
iq,2011,7,5
iq,2011,8,5
iq,2011,9,6
iq,2011,10,5
iq,2011,11,5
iq,2011,12,5
iq,2011,13,5
iq,2011,14,6
iq,2011,15,5
iq,2011,16,5
iq,2011,17,5
iq,2011,18,5
iq,2011,19,5
iq,2011,20,5
iq,2011,21,5
iq,2011,22,5
iq,2011,23,5
iq,2011,24,5
iq,2011,25,4
iq,2011,26,4
iq,2011,27,4
iq,2011,28,4
iq,2011,29,4
iq,2011,30,4
iq,2011,31,4
iq,2011,32,4
iq,2011,33,4
iq,2011,34,5
iq,2011,35,5
iq,2011,36,4
iq,2011,37,5
iq,2011,38,5
iq,2011,39,5
iq,2011,40,5
iq,2011,41,5
iq,2011,42,5
iq,2011,43,5
iq,2011,44,5
iq,2011,45,5
iq,2011,46,5
iq,2011,47,6
iq,2011,48,6
iq,2011,49,6
iq,2011,50,5
iq,2011,51,5
iq,2012,52,5
iq,2012,1,5
iq,2012,2,5
iq,2012,3,5
iq,2012,4,5
iq,2012,5,5
iq,2012,6,5
iq,2012,7,5
iq,2012,8,5
iq,2012,9,5
iq,2012,10,5
iq,2012,11,5
iq,2012,12,5
iq,2012,13,5
iq,2012,14,5
iq,2012,15,5
iq,2012,16,5
iq,2012,17,5
iq,2012,18,5
iq,2012,19,5
iq,2012,20,5
iq,2012,21,5
iq,2012,22,5
iq,2012,23,5
iq,2012,24,5
iq,2012,25,5
iq,2012,26,5
iq,2012,27,5
iq,2012,28,5
iq,2012,29,5
iq,2012,30,5
iq,2012,31,4
iq,2012,32,4
iq,2012,33,4
iq,2012,34,5
iq,2012,35,5
iq,2012,36,5
iq,2012,37,5
iq,2012,38,5
iq,2012,39,5
iq,2012,40,5
iq,2012,41,5
iq,2012,42,5
iq,2012,43,5
iq,2012,44,5
iq,2012,45,5
iq,2012,46,5
iq,2012,47,5
iq,2012,48,6
iq,2012,49,6
iq,2012,50,6
iq,2012,51,6
iq,2013,1,6
iq,2013,2,5
iq,2013,3,5
iq,2013,4,5
iq,2013,5,5
iq,2013,6,5
iq,2013,7,5
iq,2013,8,5
iq,2013,9,5
iq,2013,10,5
iq,2013,11,5
iq,2013,12,5
iq,2013,13,6
iq,2013,14,6
iq,2013,15,5
iq,2013,16,5
iq,2013,17,5
iq,2013,18,5
iq,2013,19,5
iq,2013,20,5
iq,2013,21,5
iq,2013,22,5
iq,2013,23,5
iq,2013,24,5
iq,2013,25,5
iq,2013,26,5
