city,year,weekofyear,total_cases
iq,2011,51,33
iq,2012,52,23
iq,2012,1,31
iq,2012,2,12
iq,2012,3,14
iq,2012,4,6
iq,2012,5,11
iq,2012,6,9
iq,2012,7,21
iq,2012,8,19
iq,2012,9,19
iq,2012,10,38
iq,2012,11,35
iq,2012,12,22
iq,2012,13,5
iq,2012,14,40
iq,2012,15,18
iq,2012,16,8
iq,2012,17,11
iq,2012,18,4
iq,2012,19,60
iq,2012,20,40
iq,2012,21,29
iq,2012,22,12
iq,2012,23,23
iq,2012,24,30
iq,2012,25,17
iq,2012,26,5
iq,2012,27,12
iq,2012,28,18
iq,2012,29,6
iq,2012,30,41
iq,2012,31,15
iq,2012,32,40
iq,2012,33,15
iq,2012,34,14
iq,2012,35,51
iq,2012,36,5
iq,2012,37,25
iq,2012,38,10
iq,2012,39,83
iq,2012,40,12
iq,2012,41,103
iq,2012,42,10
iq,2012,43,33
iq,2012,44,118
iq,2012,45,1
iq,2012,46,97
iq,2012,47,89
iq,2012,48,6
iq,2012,49,8
iq,2012,50,9
iq,2012,51,16
iq,2013,1,14
iq,2013,2,11
iq,2013,3,16
iq,2013,4,21
iq,2013,5,15
iq,2013,6,5
iq,2013,7,24
iq,2013,8,24
iq,2013,9,18
iq,2013,10,18
iq,2013,11,53
iq,2013,12,4
iq,2013,13,22
iq,2013,14,7
iq,2013,15,42
iq,2013,16,104
iq,2013,17,0
iq,2013,18,153
iq,2013,19,12
iq,2013,20,14
iq,2013,21,8
iq,2013,22,64
iq,2013,23,1
iq,2013,24,10
iq,2013,25,13
iq,2013,26,28
