city,year,weekofyear,total_cases
sj,2010,25,80
sj,2010,26,81
sj,2010,27,84
sj,2010,28,87
sj,2010,29,89
sj,2010,30,89
sj,2010,31,92
sj,2010,32,95
sj,2010,33,98
sj,2010,34,101
sj,2010,35,103
sj,2010,36,106
sj,2010,37,107
sj,2010,38,109
sj,2010,39,109
sj,2010,40,110
sj,2010,41,111
sj,2010,42,111
sj,2010,43,110
sj,2010,44,108
sj,2010,45,107
sj,2010,46,103
sj,2010,47,98
sj,2010,48,92
sj,2010,49,85
sj,2010,50,80
sj,2010,51,74
sj,2011,52,68
sj,2011,1,65
sj,2011,2,63
sj,2011,3,62
sj,2011,4,59
sj,2011,5,56
sj,2011,6,55
sj,2011,7,54
sj,2011,8,52
sj,2011,9,48
sj,2011,10,45
sj,2011,11,43
sj,2011,12,39
sj,2011,13,37
sj,2011,14,37
sj,2011,15,36
sj,2011,16,34
sj,2011,17,34
sj,2011,18,33
sj,2011,19,32
sj,2011,20,32
sj,2011,21,30
sj,2011,22,33
sj,2011,23,32
sj,2011,24,35
sj,2011,25,37
sj,2011,26,39
sj,2011,27,42
sj,2011,28,44
sj,2011,29,44
sj,2011,30,48
sj,2011,31,49
sj,2011,32,51
sj,2011,33,53
sj,2011,34,56
sj,2011,35,56
sj,2011,36,58
sj,2011,37,61
sj,2011,38,60
sj,2011,39,61
sj,2011,40,63
sj,2011,41,63
sj,2011,42,63
sj,2011,43,61
sj,2011,44,61
sj,2011,45,59
sj,2011,46,58
sj,2011,47,56
sj,2011,48,52
sj,2011,49,48
sj,2011,50,44
sj,2011,51,39
sj,2012,52,35
sj,2012,1,35
sj,2012,2,34
sj,2012,3,33
sj,2012,4,30
sj,2012,5,28
sj,2012,6,26
sj,2012,7,25
sj,2012,8,22
sj,2012,9,22
sj,2012,10,21
sj,2012,11,19
sj,2012,12,19
sj,2012,13,18
sj,2012,14,18
sj,2012,15,19
sj,2012,16,19
sj,2012,17,18
sj,2012,18,21
sj,2012,19,21
sj,2012,20,23
sj,2012,21,25
sj,2012,22,27
sj,2012,23,31
sj,2012,24,35
sj,2012,25,40
sj,2012,26,46
sj,2012,27,49
sj,2012,28,51
sj,2012,29,55
sj,2012,30,58
sj,2012,31,61
sj,2012,32,63
sj,2012,33,65
sj,2012,34,68
sj,2012,35,69
sj,2012,36,71
sj,2012,37,74
sj,2012,38,77
sj,2012,39,80
sj,2012,40,81
sj,2012,41,82
sj,2012,42,83
sj,2012,43,84
sj,2012,44,86
sj,2012,45,87
sj,2012,46,87
sj,2012,47,86
sj,2012,48,84
sj,2012,49,81
sj,2012,50,78
sj,2012,51,73
sj,2013,1,73
sj,2013,2,72
sj,2013,3,70
sj,2013,4,68
sj,2013,5,67
sj,2013,6,64
sj,2013,7,62
sj,2013,8,59
sj,2013,9,58
sj,2013,10,57
sj,2013,11,55
sj,2013,12,53
sj,2013,13,54
sj,2013,14,53
sj,2013,15,54
sj,2013,16,56
sj,2013,17,54
iq,2010,26,3
iq,2010,27,3
iq,2010,28,4
iq,2010,29,3
iq,2010,30,3
iq,2010,31,3
iq,2010,32,3
iq,2010,33,3
iq,2010,34,4
iq,2010,35,4
iq,2010,36,4
iq,2010,37,5
iq,2010,38,5
iq,2010,39,5
iq,2010,40,5
iq,2010,41,5
iq,2010,42,5
iq,2010,43,5
iq,2010,44,5
iq,2010,45,5
iq,2010,46,5
iq,2010,47,5
iq,2010,48,5
iq,2010,49,5
iq,2010,50,5
iq,2010,51,5
iq,2011,52,5
iq,2011,1,6
iq,2011,2,6
iq,2011,3,6
iq,2011,4,6
iq,2011,5,7
iq,2011,6,7
iq,2011,7,7
iq,2011,8,7
iq,2011,9,7
iq,2011,10,7
iq,2011,11,7
iq,2011,12,7
iq,2011,13,7
iq,2011,14,7
iq,2011,15,7
iq,2011,16,7
iq,2011,17,7
iq,2011,18,7
iq,2011,19,7
iq,2011,20,7
iq,2011,21,7
iq,2011,22,8
iq,2011,23,8
iq,2011,24,8
iq,2011,25,8
iq,2011,26,8
iq,2011,27,8
iq,2011,28,8
iq,2011,29,8
iq,2011,30,8
iq,2011,31,8
iq,2011,32,8
iq,2011,33,8
iq,2011,34,7
iq,2011,35,7
iq,2011,36,7
iq,2011,37,7
iq,2011,38,7
iq,2011,39,7
iq,2011,40,7
iq,2011,41,7
iq,2011,42,7
iq,2011,43,7
iq,2011,44,7
iq,2011,45,7
iq,2011,46,6
iq,2011,47,6
iq,2011,48,6
iq,2011,49,6
iq,2011,50,6
iq,2011,51,6
iq,2012,52,6
iq,2012,1,7
iq,2012,2,7
iq,2012,3,7
iq,2012,4,7
iq,2012,5,7
iq,2012,6,8
iq,2012,7,8
iq,2012,8,8
iq,2012,9,8
iq,2012,10,8
iq,2012,11,8
iq,2012,12,8
iq,2012,13,8
iq,2012,14,8
iq,2012,15,8
iq,2012,16,8
iq,2012,17,8
iq,2012,18,8
iq,2012,19,8
iq,2012,20,8
iq,2012,21,8
iq,2012,22,8
iq,2012,23,8
iq,2012,24,7
iq,2012,25,7
iq,2012,26,7
iq,2012,27,7
iq,2012,28,7
iq,2012,29,6
iq,2012,30,6
iq,2012,31,6
iq,2012,32,5
iq,2012,33,5
iq,2012,34,5
iq,2012,35,5
iq,2012,36,5
iq,2012,37,6
iq,2012,38,6
iq,2012,39,6
iq,2012,40,6
iq,2012,41,6
iq,2012,42,6
iq,2012,43,6
iq,2012,44,6
iq,2012,45,6
iq,2012,46,6
iq,2012,47,6
iq,2012,48,6
iq,2012,49,6
iq,2012,50,6
iq,2012,51,6
iq,2013,1,6
iq,2013,2,7
iq,2013,3,7
iq,2013,4,7
iq,2013,5,8
iq,2013,6,8
iq,2013,7,8
iq,2013,8,8
iq,2013,9,8
iq,2013,10,8
iq,2013,11,8
iq,2013,12,8
iq,2013,13,8
iq,2013,14,8
iq,2013,15,8
iq,2013,16,8
iq,2013,17,8
iq,2013,18,8
iq,2013,19,8
iq,2013,20,8
iq,2013,21,8
iq,2013,22,8
iq,2013,23,8
iq,2013,24,8
iq,2013,25,8
iq,2013,26,8
